# Press Shift+Enter to add data
# Press Ctrl+S to save

#T(°C)	Uh(mV)	Up(mV)

43.0	-57	1410
43.0	-57	1410
43.0	-57	1410
43.0	-57	1410
43.4	-57	1410
43.4	-57	1410
43.4	-57	1410
43.4	-57	1410
43.2	-57	1410
43.2	-57	1410
43.2	-57	1410
43.2	-57	1410
42.8	-57	1409
42.8	-57	1409
42.8	-57	1409
42.8	-57	1409
42.8	-57	1409
43.0	-57	1410
43.0	-57	1410
43.0	-57	1410
43.0	-57	1410
42.9	-57	1409
42.9	-57	1409
42.9	-57	1409
42.9	-57	1409
42.9	-57	1409
43.0	-57	1409
43.0	-57	1409
43.0	-57	1409
43.0	-57	1409
43.0	-57	1409
42.7	-57	1410
42.7	-57	1410
42.7	-57	1410
42.7	-57	1410
43.5	-57	1409
43.5	-57	1409
43.5	-57	1409
43.5	-57	1409
43.5	-57	1409
43.0	-57	1409
43.0	-57	1409
43.0	-57	1409
43.0	-57	1409
43.0	-57	1409
42.8	-57	1409
42.8	-57	1409
42.8	-57	1409
42.8	-57	1409
43.1	-57	1408
43.1	-57	1408
43.1	-57	1408
43.1	-57	1408
43.1	-57	1408
43.1	-57	1408
43.0	-57	1409
43.0	-57	1409
43.0	-57	1409
43.0	-57	1409
42.9	-57	1408
42.9	-57	1408
42.9	-57	1408
42.9	-57	1408
42.9	-57	1408
42.7	-57	1409
42.7	-57	1409
42.7	-57	1409
42.7	-57	1409
42.7	-57	1409
43.2	-57	1408
43.2	-57	1408
43.2	-57	1408
43.2	-57	1408
42.5	-57	1408
42.5	-57	1408
42.5	-57	1408
42.5	-57	1408
42.5	-57	1408
42.5	-57	1408
42.5	-57	1408
42.5	-57	1408
42.5	-57	1408
42.5	-57	1408
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.8	-57	1408
42.8	-57	1408
42.8	-57	1408
42.8	-57	1408
42.8	-57	1408
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.5	-57	1407
42.5	-57	1407
42.5	-57	1407
42.5	-57	1407
42.5	-57	1407
42.7	-57	1407
42.7	-57	1407
42.7	-57	1407
42.7	-57	1407
42.7	-57	1407
42.4	-57	1407
42.4	-57	1407
42.4	-57	1407
42.4	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.6	-57	1407
42.5	-57	1406
42.5	-57	1406
42.5	-57	1406
42.5	-57	1406
42.5	-57	1406
42.5	-57	1407
42.5	-57	1407
42.5	-57	1407
42.5	-57	1407
42.5	-57	1407
42.5	-57	1407
42.5	-57	1407
42.5	-57	1407
42.5	-57	1407
42.5	-57	1406
42.5	-57	1406
42.5	-57	1406
42.5	-57	1406
42.5	-57	1406
42.5	-57	1406
42.5	-57	1406
42.5	-57	1406
42.5	-57	1406
42.4	-57	1407
42.4	-57	1407
42.4	-57	1407
42.4	-57	1407
42.4	-57	1407
42.4	-57	1406
42.4	-57	1406
42.4	-57	1406
42.4	-57	1406
42.2	-57	1407
42.2	-57	1407
42.2	-57	1407
42.2	-57	1407
42.2	-57	1407
42.2	-57	1406
42.2	-57	1406
42.2	-57	1406
42.2	-57	1406
42.2	-57	1406
42.3	-57	1406
42.3	-57	1406
42.3	-57	1406
42.3	-57	1406
42.3	-57	1406
42.2	-57	1405
42.2	-57	1405
42.2	-57	1405
42.2	-57	1405
42.3	-57	1405
42.3	-57	1405
42.3	-57	1405
42.3	-57	1405
42.3	-57	1405
42.2	-57	1406
42.2	-57	1406
42.2	-57	1406
42.2	-57	1406
42.2	-57	1406
41.9	-57	1405
41.9	-57	1405
41.9	-57	1405
41.9	-57	1405
42.3	-57	1406
42.3	-57	1406
42.3	-57	1406
42.3	-57	1406
42.1	-57	1405
42.1	-57	1405
42.1	-57	1405
42.1	-57	1405
42.1	-57	1405
42.0	-57	1406
42.0	-57	1406
42.0	-57	1406
42.0	-57	1406
42.1	-57	1406
42.1	-57	1406
42.1	-57	1406
42.1	-57	1406
42.1	-57	1406
42.1	-57	1405
42.1	-57	1405
42.1	-57	1405
42.1	-57	1405
42.1	-57	1405
41.8	-57	1405
41.8	-57	1405
41.8	-57	1405
41.8	-57	1405
41.8	-57	1405
41.9	-57	1404
41.9	-57	1404
41.9	-57	1404
41.9	-57	1404
41.9	-57	1404
42.0	-57	1404
42.0	-57	1404
42.0	-57	1404
42.0	-57	1404
42.0	-57	1404
42.0	-57	1404
42.0	-57	1404
42.0	-57	1404
42.0	-57	1404
41.9	-57	1404
41.9	-57	1404
41.9	-57	1404
41.9	-57	1404
41.9	-57	1404
41.8	-57	1404
41.8	-57	1404
41.8	-57	1404
41.8	-57	1404
42.0	-57	1404
42.0	-57	1404
42.0	-57	1404
42.0	-57	1404
42.0	-57	1404
41.9	-57	1404
41.9	-57	1404
41.9	-57	1404
41.9	-57	1404
41.9	-57	1404
42.0	-57	1404
42.0	-57	1404
42.0	-57	1404
42.0	-57	1404
41.9	-57	1404
41.9	-57	1404
41.9	-57	1404
41.9	-57	1404
41.9	-57	1404
41.7	-57	1405
