# Press Shift+Enter to add data
# Press Ctrl+S to save

T(°C)	Uh(mV)	Up(mV)
43.8	62	1770
44.0	62	1769
44.0	62	1769
44.0	62	1769
44.0	62	1769
44.0	62	1769
43.9	62	1770
43.9	62	1770
43.9	62	1770
43.9	62	1770
43.9	62	1770
43.7	62	1769
43.7	62	1769
43.7	62	1769
43.7	62	1769
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.6	62	1768
43.6	62	1768
43.6	62	1768
43.6	62	1768
43.6	62	1768
43.7	62	1768
43.7	62	1768
43.7	62	1768
43.7	62	1768
43.7	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.8	62	1768
43.7	62	1768
43.7	62	1768
43.7	62	1768
43.7	62	1768
43.7	62	1768
43.9	62	1767
43.9	62	1767
43.9	62	1767
43.9	62	1767
43.9	62	1767
43.7	62	1767
43.7	62	1767
43.7	62	1767
43.7	62	1767
43.5	62	1767
43.5	62	1767
43.5	62	1767
43.5	62	1767
43.5	62	1767
43.6	62	1766
43.6	62	1766
43.6	62	1766
43.6	62	1766
43.6	62	1766
43.8	62	1766
43.8	62	1766
43.8	62	1766
43.8	62	1766
43.8	62	1766
43.6	62	1766
43.6	62	1766
43.6	62	1766
43.6	62	1766
43.3	62	1765
43.3	62	1765
43.3	62	1765
43.3	62	1765
43.3	62	1765
43.5	62	1766
43.5	62	1766
43.5	62	1766
43.5	62	1766
43.5	62	1766
43.4	62	1765
43.4	62	1765
43.4	62	1765
43.4	62	1765
43.4	62	1765
43.4	62	1765
43.4	62	1765
43.4	62	1765
43.4	62	1765
43.3	62	1765
43.3	62	1765
43.3	62	1765
43.3	62	1765
43.3	62	1765
43.4	62	1765
43.4	62	1765
43.4	62	1765
43.4	62	1765
43.4	62	1765
43.6	62	1764
43.6	62	1764
43.6	62	1764
43.6	62	1764
43.5	62	1764
43.5	62	1764
43.5	62	1764
43.5	62	1764
43.5	62	1764
43.3	62	1764
43.3	62	1764
43.3	62	1764
43.3	62	1764
43.4	62	1763
43.4	62	1763
43.4	62	1763
43.4	62	1763
43.4	62	1763
43.3	62	1763
43.3	62	1763
43.3	62	1763
43.3	62	1763
43.3	62	1763
43.3	62	1763
43.3	62	1763
43.3	62	1763
43.3	62	1763
43.2	62	1763
43.2	62	1763
43.2	62	1763
43.2	62	1763
43.2	62	1763
43.2	62	1762
43.2	62	1762
43.2	62	1762
43.2	62	1762
43.4	62	1762
43.4	62	1762
43.4	62	1762
43.4	62	1762
43.4	62	1762
43.4	62	1762
43.4	62	1762
43.4	62	1762
43.4	62	1762
43.1	62	1762
43.1	62	1762
43.1	62	1762
43.1	62	1762
43.1	62	1762
43.3	62	1761
43.3	62	1761
43.3	62	1761
43.3	62	1761
43.3	62	1761
43.1	62	1762
43.1	62	1762
43.1	62	1762
43.1	62	1762
43.0	62	1762
43.0	62	1762
43.0	62	1762
43.0	62	1762
43.0	62	1762
43.2	62	1760
43.2	62	1760
43.2	62	1760
43.2	62	1760
43.2	62	1760
43.3	62	1760
43.3	62	1760
43.3	62	1760
43.3	62	1760
